Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2021-06-24,1358.0203857421875,1366.3382162960427,1316.2137024706592,1321.2653858939264,10785137
2021-06-25,1371.0848388671875,1374.3945768272977,1343.9105399521675,1369.1687419344182,9780240
2021-06-28,1368.994384765625,1376.2669826374733,1359.239430635836,1369.9524330884065,5019178
2021-06-29,1361.3736572265625,1370.605944791992,1358.020327926008,1359.5881210099008,5913567
2021-06-30,1376.833251953125,1385.7171281600788,1369.212243234457,1369.212243234457,6058722
2021-07-01,1359.0654296875,1373.3928839350976,1357.8896381461875,1373.3928839350976,4814317
2021-07-02,1365.5107421875,1366.9477617714929,1343.562171167975,1357.8025504266625,5166064
2021-07-05,1375.2220458984375,1380.491472279574,1359.6317225292362,1366.6865788207563,4058338
2021-07-06,1360.6331787109375,1382.0155958269174,1356.1912402845298,1370.6493623265098,4089574
2021-07-07,1362.723388671875,1367.905738216782,1345.347531910408,1363.9863624372147,4797120
2021-07-08,1359.3704833984375,1372.6528155283918,1349.1365553638825,1365.6850347389075,3326813
2021-07-09,1361.2427978515625,1367.3396047081196,1350.8782049314407,1355.2330669718385,3436594
2021-07-12,1348.1348876953125,1374.3947322658926,1335.8541955721248,1367.9060290680072,4588982
2021-07-13,1345.609130859375,1355.5818313290629,1338.0753026172606,1355.5818313290629,4456160
2021-07-14,1373.4364013671875,1378.5751598006777,1339.642629656662,1353.49111210628,5657716
2021-07-15,1376.833251953125,1390.8122955822987,1355.2330932854072,1356.8879621568644,10021355
2021-07-16,1354.75439453125,1371.4771335564294,1349.6592256851047,1370.6932368908904,6265593
2021-07-19,1342.7781982421875,1352.533153580218,1339.1637475912771,1345.3911156206077,5669162
2021-07-20,1350.0509033203125,1356.7137575793088,1339.5556426558176,1339.816976921609,5069939
2021-07-22,1385.0203857421875,1387.3284840624563,1359.9364422808278,1359.9364422808278,7854575
