Price,Close,High,Low,Open,Volume
Ticker,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS
Date,,,,,
2021-06-24,907.3936157226562,914.8367316594928,900.8092872539419,913.9778859487483,1769651
2021-06-25,913.3099365234375,917.0315237566485,905.5328570895985,907.489052125466,2134441
2021-06-28,918.9877319335938,926.907971852206,913.3099495833256,917.9857840465171,1759671
2021-06-29,934.780517578125,943.7504643992941,916.1249967908502,919.8942848138721,4300755
2021-06-30,927.432861328125,951.3844423469301,924.8086815724038,946.8040675127419,7195632
2021-07-01,933.3491821289062,935.1622751430716,922.9479223815654,932.4903945769028,2291137
2021-07-02,934.3988647460938,940.6968729343821,930.4864163020496,936.9275848666008,1421148
2021-07-05,930.104736328125,938.8360630639063,928.5779058972851,934.4942500512104,1286458
2021-07-06,924.7609252929688,930.3910069912998,920.609973328058,930.3910069912998,1157576
2021-07-07,921.039306640625,924.6177332425939,917.0314571978957,923.7111868549043,1740439
2021-07-08,907.1550903320312,923.7112553409372,901.5727094734972,921.3256374294161,1662518
2021-07-09,915.8864135742188,921.4210354600676,906.4871023344442,908.4432973661721,1301555
2021-07-12,915.9342041015625,923.6636418099982,912.1172150828675,916.0773644868157,1122802
2021-07-13,921.4688110351562,925.4766025899711,912.3080031777746,918.1766466214508,1317621
2021-07-14,932.4427490234375,933.6355581184157,917.1270336498117,917.1270336498117,1729994
2021-07-15,929.0550537109375,936.1165063114591,927.5759821945468,934.2080119051157,979315
2021-07-16,932.4427490234375,944.6094017922155,929.055124599594,929.055124599594,2087320
2021-07-19,929.4368286132812,938.5975789863395,926.8126486556976,927.6237355273531,854347
2021-07-20,911.4492797851562,929.5322184922613,909.0636616715403,927.5283225738758,1520300
2021-07-22,906.4393920898438,915.0753171584205,903.3380888488956,914.2641721344443,1783069
2021-07-23,904.6264038085938,913.8826138927142,903.6244558326483,908.4433928541996,1056183
2021-07-26,907.0595703125,916.0772170665227,903.6720047520803,904.6262518531912,1306026
2021-07-27,871.3230590820312,914.6459034720723,867.4106690204629,908.9204205082408,3366104
2021-07-28,849.1846313476562,879.4342218759313,846.0833278571915,879.4342218759313,5094903
2021-07-29,842.6956787109375,858.7747789705603,832.10355809191,853.4309597069627,4929314
2021-07-30,877.9551391601562,887.3545091804197,837.5904935843927,844.6041873227676,6280365
2021-08-02,878.9093627929688,890.8851533801969,871.6094067342805,885.8276549211928,2981630
2021-08-03,885.6845703125,887.0204814594965,876.4760614487851,882.6786683071598,2014511
