Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2021-06-24,2940.293701171875,2948.4862767151826,2857.408293884341,2862.2018719280695,4155204
2021-06-25,2946.568359375,2962.997128052771,2919.724284589916,2941.7311616603324,2722861
2021-06-28,2908.176025390625,2955.893905780267,2904.9076774187315,2955.893905780267,1355238
2021-06-29,2911.749755859375,2933.93090345511,2899.242791426443,2912.751964210784,1497322
2021-06-30,2916.019775390625,2947.6138026962844,2909.700969929493,2916.2376652341122,1693146
2021-07-01,2912.316162109375,2930.1831324290642,2904.3414775433343,2926.6968943179054,990310
2021-07-02,2898.328369140625,2910.7480957540715,2871.9636863296246,2903.1655683782806,1682274
2021-07-05,2894.449462890625,2940.6421221899936,2877.889830311606,2912.752214688488,1972858
2021-07-06,2843.288330078125,2900.5497412474615,2837.884704246596,2887.4763499858295,2159420
2021-07-07,2854.313720703125,2861.068306777802,2825.2473392645243,2854.3573412344163,2640710
2021-07-08,2839.9765625,2874.403161922664,2816.7929952439126,2874.403161922664,2485811
2021-07-09,2796.09375,2860.4585093719593,2789.862184186363,2832.568603125798,6365067
2021-07-12,2782.976318359375,2820.366130338717,2778.8364113386365,2819.49457096593,1892226
2021-07-13,2778.1396484375,2801.1923556653715,2767.2015336768995,2801.1923556653715,1809339
2021-07-14,2801.67138671875,2808.1644618657065,2775.9167632036856,2777.6598820502813,2044279
2021-07-15,2797.6533203125,2822.8964842713835,2789.835882951835,2819.184273093379,2232968
2021-07-16,2790.534912109375,2812.415165876921,2788.0891771991855,2806.4318691544436,1256526
2021-07-19,2781.6259765625,2794.9025506143835,2774.1141212877337,2777.607967788096,1597058
2021-07-20,2800.143310546875,2808.1791148200396,2756.775813064705,2781.6259668093744,1811945
2021-07-22,2809.358154296875,2816.8697957122436,2786.342357051715,2786.342357051715,2859334
2021-07-23,2806.30126953125,2831.3695755402578,2800.8856368537395,2821.2810511135626,1776193
2021-07-26,2792.936767578125,2816.258146190416,2787.0846183754047,2795.0767055313113,1259611
2021-07-27,2780.184326171875,2803.8115031390935,2761.142822223809,2795.0768878645167,1121367
2021-07-28,2793.1552734375,2798.9637072093665,2736.030762446464,2784.5953079467704,1660654
2021-07-29,2791.40869140625,2817.3067431732998,2786.604652490122,2795.295552970715,1731997
2021-07-30,2766.64599609375,2815.6035630835045,2762.1914697311636,2811.6729857502096,2999943
2021-08-02,2812.02197265625,2816.826011085384,2766.25267364857,2777.6076735719776,2608669
2021-08-03,2869.23388671875,2873.688626119012,2811.6291376075883,2820.4074692213644,3804735
2021-08-04,2859.669921875,2886.965600303623,2848.533285076122,2882.423642062598,2929598
2021-08-05,2868.4033203125,2895.5243375261384,2849.667617248575,2860.585883981328,2534521
2021-08-06,2890.982666015625,2903.385775596427,2851.851551541015,2858.446227946742,2292362
2021-08-09,2902.250732421875,2914.7412755930864,2891.1578130695584,2903.2988436623186,1510489
2021-08-10,2912.032958984375,2926.0083417818596,2896.0487855076867,2896.0487855076867,2040777
2021-08-11,2921.029052734375,2934.829783054164,2906.092993394042,2926.0951706045985,1929707
2021-08-12,2927.624755859375,2941.818506074252,2905.1331209034925,2905.1331209034925,1310205
