Price,Close,High,Low,Open,Volume
Ticker,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
Date,,,,,
2021-06-24,807.8896484375,811.8894763072739,791.0738899871166,793.4411726742335,4686567
2021-06-25,812.746826171875,824.460678255571,807.5225009547759,812.2162127369239,5196000
2021-06-28,804.2980346679688,816.2976196412659,803.4001272155044,816.2976196412659,1844159
2021-06-29,802.910400390625,811.3183065861353,800.3798974415745,805.6450275881941,1895170
2021-06-30,802.8287963867188,809.3183731344875,800.7880521152731,800.7880521152731,2682591
2021-07-01,804.4613037109375,806.5020477589105,796.0126432814706,805.6857501397213,2861509
2021-07-02,803.7673950195312,806.1754329112316,797.7267732768859,802.8694378292201,1646631
2021-07-05,799.7676391601562,812.9508664099787,798.3391182430546,809.5224062443639,2598033
2021-07-06,793.4821166992188,801.7675577338977,791.9719859835088,799.9716929484222,2486069
2021-07-07,796.1759643554688,798.0126342325799,783.8906935864748,791.8087914657036,3014899
2021-07-08,797.359619140625,801.6043773354868,791.8088044963565,795.8902931793275,2555624
2021-07-09,797.4004516601562,799.5636606661413,789.0333995704901,793.4414274298003,3218471
2021-07-12,799.5227661132812,802.4614178081475,795.8902315023659,799.9717198690447,2037878
2021-07-13,790.1353759765625,802.4206465104469,786.9109900672133,802.4206465104469,2997764
2021-07-14,807.6857299804688,810.5427717916322,790.2577450386588,790.3802096168507,4371180
2021-07-15,848.7454833984375,859.1532784581443,808.7877033811102,810.5835681795128,12701032
2021-07-16,820.3792114257812,856.0922367987941,814.705932287668,852.9495104951126,8665827
2021-07-19,816.4609985351562,831.235967501361,810.1754960570935,820.3792176699033,4644600
2021-07-20,797.6860961914062,826.2565147525393,791.278129563267,815.481375502055,10216774
2021-07-22,798.828857421875,801.1961405273073,791.8087175868448,791.8087175868448,6156400
2021-07-23,811.3998413085938,819.4812077457381,802.0940284308427,803.8082833414039,5265839
2021-07-26,816.5425415039062,819.5628528185057,805.8898669771611,811.3998761968074,2477027
2021-07-27,814.65380859375,823.030299311654,807.960816225758,821.2235973727319,2883514
2021-07-28,807.3448486328125,817.8976012809852,802.5817620871175,817.1174288869946,2952249
2021-07-29,827.4647216796875,828.6144545500692,809.3567547739327,809.3567547739327,4732101
2021-07-30,841.7129516601562,862.243538317041,829.3535986409148,831.8993713369675,9330054
2021-08-02,850.2947998046875,853.251184243522,840.1526598890002,849.1450668987504,2536478
2021-08-03,853.6206665039062,856.494948550286,840.9328044265449,845.8601450774817,3359006
2021-08-04,854.0313110351562,860.4368942262658,849.6377855020133,854.975738078936,3122161
2021-08-05,871.4412841796875,881.1727620146047,848.8986403247745,854.0723881595422,7896314
2021-08-06,862.2434692382812,878.7090385167634,856.5360067037235,871.4412314718886,11584782
2021-08-09,862.7365112304688,876.0402937315669,856.9468446298478,868.6903824557361,6321578
2021-08-10,873.5354614257812,880.5980642454793,860.6422916214799,864.3377976446637,5871606
2021-08-11,876.2044677734375,886.1002521150504,868.1565367532274,879.4893621278956,5011239
2021-08-12,900.4716796875,904.290389486605,877.0668070280437,879.5304778343022,6540144
2021-08-13,919.3186645507812,923.0141705322213,895.2978756714205,902.5246830228207,7270809
2021-08-16,922.7678833007812,927.4488175449928,915.1304640107334,920.5505195164039,3159376
2021-08-17,938.6173095703125,946.0083206793042,913.652196688655,919.1543537487694,5295838
2021-08-18,931.4728393554688,950.8947969413564,929.2965768336895,950.8947969413564,4871006
2021-08-20,917.5939331054688,936.8105804460693,909.2584956626638,909.504902778016,3467046
2021-08-23,955.1649169921875,967.5653702893,924.738650154408,927.1612190868814,9383780
2021-08-24,946.7883911132812,963.2949598906546,944.4068234222103,959.1477420020489,3947317
2021-08-25,947.979248046875,960.7493125047495,936.4411189831792,952.5370781902324,3447912
2021-08-26,958.7371826171875,962.4737890471833,948.5129917657822,952.5370063257024,4654833
