Price,Close,High,Low,Open,Volume
Ticker,GS,GS,GS,GS,GS
Date,,,,,
2021-06-25,326.6976623535156,328.8061366186923,322.95027299941495,326.741974162007,2782400
2021-06-28,326.6445007324219,326.7862498510688,322.34782350927406,325.8383178277999,1833400
2021-06-29,330.1083984375,334.9543362993412,328.45174795897003,332.0928319045033,2365900
2021-06-30,336.2301025390625,336.74391948447226,328.5846794210127,328.5846794210127,2238400
2021-07-01,332.2079772949219,338.09931097606034,331.46381480628753,337.2665519215675,2571000
2021-07-02,331.47271728515625,333.63434394626177,329.93123961412556,333.3774219891303,1598900
2021-07-06,327.6633605957031,331.00326574371917,323.7210688834229,330.6489063928008,2162900
2021-07-07,325.72314453125,327.86703555967324,320.85947124390026,325.57252765668386,2012800
2021-07-08,317.9891052246094,321.48846678586415,315.0212960194267,318.6535389107305,2940500
2021-07-09,329.3465270996094,329.6920185880658,323.3134708628892,324.2436672907655,2641800
2021-07-12,337.0893859863281,340.1900767904074,325.4219175506207,328.06194402529576,4135900
2021-07-13,333.085205078125,341.3684606888354,329.56813333995115,337.5856261637522,6466800
2021-07-14,331.68536376953125,338.2145292376799,329.01878770622284,335.5390854051229,3295700
2021-07-15,330.7551574707031,335.53907551643454,328.2923238856415,328.8858696184089,2183900
2021-07-16,323.1805419921875,332.1548308572102,322.32120665575695,332.1548308572102,2583300
2021-07-19,314.2506103515625,314.66698994663375,309.18319416800415,313.6127528237062,4394600
2021-07-20,323.14520263671875,325.40426695303324,311.43344734844925,312.0801456711262,2937900
2021-07-21,330.8879699707031,332.1282407561893,325.9534360584335,326.0509003893693,2398800
2021-07-22,330.18817138671875,331.0563746625453,326.4142055947995,329.8249443132367,1887100
2021-07-23,331.375244140625,334.8746059964738,329.0098751589956,331.85364400495155,1706900
2021-07-26,333.0141906738281,333.70520069359856,330.5424895494698,330.6045098548555,1559100
2021-07-27,332.0751647949219,332.34095454758886,327.0963449706777,330.00213449635123,1791800
2021-07-28,331.5347595214844,334.3785286310768,329.86037335905365,332.93448817206126,1668900
2021-07-29,334.4759826660156,336.21238922553766,332.0485930334661,334.0153182720366,1296600
2021-07-30,332.1105651855469,336.60214376004967,330.4981994866159,333.60775804371445,1474900
2021-08-02,335.04296875,342.78582883637864,332.8813419051639,333.25343673801126,2383200
2021-08-03,336.96539306640625,337.8070200752628,329.3554140888308,336.86795574742393,1494600
2021-08-04,334.75054931640625,338.9940735153262,332.89015655666594,335.2998372269399,1460500
2021-08-05,340.45587158203125,340.4647393509317,336.6021771336496,336.7793432604929,1583800
2021-08-06,352.4954528808594,353.3547613573018,344.30076887495665,344.5133790517356,3655800
2021-08-09,354.2583312988281,358.4398350893583,348.67707205456946,351.34367459468893,3319100
2021-08-10,361.4253845214844,363.7819128042743,353.9217116069801,354.4709725157735,3152300
2021-08-11,366.6700134277344,367.36986421814254,360.61922126215893,362.16069899784276,3000500
2021-08-12,367.6533203125,370.8603160338229,363.7198705780937,367.10405943680956,2312800
2021-08-13,363.91485595703125,369.32779123022146,361.611479820267,368.5393167340233,1980000
