Price,Close,High,Low,Open,Volume
Ticker,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
Date,,,,,
2022-06-07,2240.35888671875,2246.633260555854,2178.6168014630675,2200.402969477698,550257
2022-06-08,2253.517333984375,2280.6194088428642,2225.108301957471,2251.818055634362,539786
2022-06-09,2264.10546875,2268.8548101105557,2230.9032685956477,2248.2885855009836,327503
2022-06-10,2267.460693359375,2278.310162198603,2244.367355861872,2248.3324808889665,324452
2022-06-13,2264.715576171875,2276.480105840907,2210.4680226980054,2230.9034039053295,625967
2022-06-14,2228.81201171875,2278.7457339897455,2204.759999350893,2262.2318627117206,509259
2022-06-15,2270.3798828125,2290.161678197117,2228.811922300437,2237.003435286149,673444
2022-06-16,2195.217529296875,2286.893666101346,2188.245956722307,2283.625741457017,493824
2022-06-17,2150.207763671875,2194.3030571505183,2139.9682637030432,2194.3030571505183,725864
2022-06-20,2137.266357421875,2179.8800101831916,2121.0137510128475,2139.488588757272,377385
2022-06-21,2177.91943359375,2200.2721679064457,2148.11600059902,2148.11600059902,381831
2022-06-22,2199.92333984375,2225.2389062747366,2161.187580795515,2174.259279872907,873408
2022-06-23,2330.335693359375,2341.272179182625,2241.840238887054,2241.840238887054,1846048
2022-06-24,2405.149169921875,2411.9028815458773,2344.3657653058526,2365.9776850537673,1354569
2022-06-27,2401.271484375,2447.8938848155963,2379.5725457207564,2429.201394853608,1005184
2022-06-28,2411.031494140625,2433.689107887683,2379.049443441078,2394.7354837275025,714029
2022-06-29,2398.56982421875,2426.76121020984,2379.049503141346,2387.8075850721507,653929
2022-06-30,2370.07373046875,2416.521885716835,2365.106526446264,2392.1213762324965,643735
2022-07-01,2408.504150390625,2413.9070767477656,2338.3963141242707,2365.9775138520517,393346
2022-07-04,2405.585205078125,2439.179520771698,2386.8054845446513,2396.4786288396463,499627
2022-07-05,2385.367431640625,2414.648125274441,2379.049443192586,2408.068660270548,401190
2022-07-06,2467.7626953125,2476.6514086968996,2382.6223991480233,2385.585232690979,739745
2022-07-07,2474.428955078125,2499.9623824856385,2461.967226402562,2489.7228851456102,382303
2022-07-08,2483.01318359375,2509.7229404783197,2456.6519202952063,2482.22875389187,532145
2022-07-11,2499.396240234375,2505.757630621444,2447.0658259683055,2453.1223376789644,428940
2022-07-12,2505.844970703125,2513.7316058415618,2469.679932871729,2487.5445901137437,422887
2022-07-13,2477.828125,2520.04967617919,2470.5514597605675,2514.1237959115474,539917
2022-07-14,2433.7763671875,2497.566222575157,2415.693848304585,2473.1657151668865,620757
2022-07-15,2440.094482421875,2454.386123829496,2425.0184112963593,2440.007252645814,816619
2022-07-18,2455.693115234375,2471.292138370001,2444.6257850131205,2466.1504753342438,369313
2022-07-19,2441.096435546875,2480.878104762806,2425.628256735566,2453.1224424695924,661056
2022-07-20,2463.36181640625,2473.819176199962,2448.765085027527,2457.4795515222872,201509
2022-07-21,2481.70556640625,2487.1084925495447,2453.1656914479468,2457.479309386726,314132
2022-07-22,2502.446044921875,2512.7289441999415,2475.169724845228,2484.537775433075,576270
2022-07-25,2473.906494140625,2506.106406435307,2467.4576610513395,2505.409206539771,421977
2022-07-26,2440.704345703125,2481.618725728384,2427.545415427252,2474.9086286876286,347002
2022-07-27,2455.529541015625,2460.294817287749,2409.4644137428577,2440.0420699593983,498259
2022-07-28,2453.8974609375,2481.5189633272803,2430.6883322378467,2469.1643169949252,294368
2022-07-29,2486.85791015625,2512.2290581763937,2461.751547639815,2470.9291984835827,400652
2022-08-01,2506.933837890625,2566.236086764799,2488.578323478932,2501.771275402122,961562
2022-08-02,2445.734375,2496.476668398817,2419.789705945685,2493.961744864321,1137765
2022-08-03,2472.60546875,2477.8121981022828,2426.2755527523623,2458.5742089413034,600314
2022-08-04,2477.106201171875,2495.5940009446217,2452.5291973929156,2488.49003732799,396416
2022-08-05,2445.072509765625,2479.6654735233815,2436.512548609821,2477.9888578400496,512072
2022-08-08,2416.25927734375,2465.015992046748,2409.155314736364,2444.45429370686,675310
2022-08-10,2449.2646484375,2457.6923258941597,2411.715302487301,2457.6923258941597,895054
2022-08-11,2457.95654296875,2486.8134192580696,2442.1601183825082,2462.4130827819827,422152
2022-08-12,2437.306640625,2466.5166376109346,2428.4379427836907,2462.060097555365,435760
2022-08-16,2485.930908203125,2511.2137189071823,2454.603060407168,2475.341213173506,1213957
2022-08-17,2571.045654296875,2584.7681778115057,2478.0329149583413,2484.1660705153254,2510869
2022-08-18,2566.412841796875,2593.240201552028,2561.956301537675,2583.8417168661645,805655
2022-08-19,2505.03662109375,2591.739756911679,2499.9184403961644,2569.766223936989,510610
2022-08-22,2453.76513671875,2502.389364738646,2440.5280158597698,2501.8158423472623,570304
2022-08-23,2473.929443359375,2479.7538624539156,2432.232514533415,2448.86724850876,396875
2022-08-24,2476.53271484375,2492.108305574429,2453.2794226263854,2454.4708495323616,324008
2022-08-25,2470.75244140625,2489.505026756714,2463.78076276016,2478.0770237150705,363945
2022-08-26,2494.535400390625,2507.022331427524,2485.975438745519,2501.8158167886872,475372
2022-08-29,2494.800048828125,2499.1240885144784,2436.6008876664723,2461.133511034968,339203
2022-08-30,2504.1982421875,2527.407368303049,2498.771109332075,2507.9929262280957,918526
2022-09-01,2538.5703125,2543.4680893120217,2464.663069391044,2488.57821572844,838699
2022-09-02,2493.123046875,2549.4691366453003,2488.666722473177,2548.851447510702,776170
2022-09-05,2508.037353515625,2513.2880350779747,2478.033212647419,2495.638540449618,930716
2022-09-06,2529.657958984375,2532.4818350069145,2495.4620634859803,2508.0373282821643,481401
2022-09-07,2519.24462890625,2537.114741432864,2498.2858549552825,2506.2281271893335,551689
2022-09-08,2521.494873046875,2535.790919358233,2511.522866362809,2531.863950235829,519141
2022-09-09,2504.8603515625,2539.9828888679976,2499.786121870503,2534.1145180990347,522672
2022-09-12,2522.024169921875,2532.6138655281634,2507.419387089862,2512.405282591993,313906
2022-09-13,2532.7021484375,2561.8238107714506,2499.1681130226484,2502.6980114873695,766550
2022-09-14,2516.376220703125,2532.437214687647,2497.4030175661387,2497.4030175661387,519643
2022-09-15,2462.368896484375,2519.4649594818266,2441.4101249300165,2519.4649594818266,1010823
2022-09-16,2369.62109375,2474.723919910401,2356.207520989757,2474.723919910401,1906557
2022-09-19,2386.564453125,2404.699351000378,2351.662751674182,2381.4902236837197,534862
2022-09-20,2445.82275390625,2491.446651986488,2395.6098151101683,2398.522024657401,1009201
2022-09-21,2450.3232421875,2477.9447428528956,2442.3370186652905,2457.691991969161,447919
2022-09-22,2450.58740234375,2470.354959465944,2411.8026930154565,2450.3226169168533,328914
2022-09-23,2437.43896484375,2481.7391458167544,2420.0982100206343,2462.898227292254,408930
2022-09-26,2401.5224609375,2431.085361539923,2356.3837535847547,2417.980526884759,610918
2022-09-27,2328.188720703125,2413.5681421863155,2320.9083049177366,2413.5681421863155,740040
2022-09-28,2286.800537109375,2316.495719872585,2272.460325510164,2294.4338558737986,923391
2022-09-29,2238.22021484375,2298.272650271722,2228.2482094702073,2294.4779666670074,1057406
2022-09-30,2249.6044921875,2287.5067379689917,2215.011526575194,2249.428040334729,706844
2022-10-03,2228.73388671875,2271.4455734332723,2224.23317984211,2240.1618903021686,658511
2022-10-04,2313.672119140625,2319.0550853268724,2260.1059500796637,2276.7846350643404,391128
2022-10-06,2335.116455078125,2350.603714137405,2321.1291445132347,2342.0879192236953,463669
2022-10-07,2316.451416015625,2413.4794450526106,2303.1701315844875,2369.3557196653614,1065099
2022-10-10,2268.40087890625,2294.2574268594553,2233.8960370899663,2294.2574268594553,1076512
2022-10-11,2248.677734375,2272.8135026734126,2236.014352184475,2272.372265340337,407068
2022-10-12,2250.3544921875,2263.0620407868737,2220.3945213374045,2250.310325366048,401910
2022-10-13,2247.177734375,2271.7547417984106,2234.426017608959,2252.9579869493173,239037
2022-10-14,2237.8671875,2281.196775291069,2231.8223659328587,2272.813266832553,250851
2022-10-17,2253.57568359375,2267.960064837755,2225.204207094116,2227.3662271013595,257635
2022-10-18,2260.89990234375,2291.5658943837366,2236.8083029177205,2264.871038003604,454003
2022-10-19,2242.54443359375,2271.4896438623064,2234.602162111714,2271.4896438623064,375698
2022-10-20,2264.032958984375,2267.959928221868,2208.613505975595,2238.352859610166,364460
2022-10-21,2267.827392578125,2274.1369996654034,2248.5010699478535,2268.842152169093,360297
2022-10-24,2278.46142578125,2285.6095572940453,2272.372436305856,2282.079658363861,35097
2022-10-25,2281.726318359375,2296.1988150266584,2264.473897547364,2282.167555641279,410336
2022-10-27,2303.920654296875,2312.083544674064,2274.181302174428,2292.6691026958847,473043
2022-10-28,2338.425537109375,2360.046166030933,2311.2011079820445,2315.481196213028,717856
2022-10-31,2362.25244140625,2377.5190810640624,2344.293995427739,2354.4424542824045,511816
2022-11-01,2358.987060546875,2374.607034449098,2329.1154224562633,2374.0774634718337,368266
2022-11-02,2333.21875,2344.9115388229493,2321.2172243259433,2338.513597768883,565598
2022-11-03,2335.337158203125,2354.7955542269337,2319.1436602410636,2328.8508825632293,311401
2022-11-04,2284.638427734375,2327.2619944139065,2271.0042381228222,2312.965948845988,855256
2022-11-07,2313.01025390625,2316.4959857285253,2285.609372585478,2293.5516445365474,314060
2022-11-09,2339.881591796875,2344.338131978133,2313.892755807289,2320.9083863570736,459177
2022-11-10,2393.71240234375,2402.095911218318,2317.687300149856,2339.83728380234,706321
2022-11-11,2354.8837890625,2410.8767669270137,2347.4269207720677,2405.7144190865283,474615
2022-11-14,2372.444580078125,2389.741168064545,2343.7641561630226,2356.648371239427,352558
2022-11-15,2409.817626953125,2430.379329186901,2375.6217345995833,2377.827921203038,1012827
2022-11-16,2417.4951171875,2431.217640972955,2390.667974224894,2409.6411790455536,647740
2022-11-17,2421.510498046875,2440.1307997904696,2406.6848804794536,2418.8630740329754,517393
2022-11-18,2403.110595703125,2417.186237784383,2384.9759152209167,2413.5680057830264,469583
2022-11-21,2362.78173828125,2402.5372648535335,2351.794971840098,2395.9187048952595,467604
2022-11-22,2369.841552734375,2374.607045207597,2353.559938208679,2356.0309103672475,361527
2022-11-23,2346.367919921875,2380.475480572785,2337.454839357614,2374.739395077429,264132
2022-11-24,2358.94287109375,2365.605381772398,2334.8512721221737,2351.794740861692,498023
2022-11-25,2389.873779296875,2397.46314791723,2350.471370011058,2358.8548796844593,423634
2022-11-28,2456.36865234375,2474.4593860865366,2393.3158697786034,2400.2873346515203,1223958
2022-11-29,2495.85888671875,2504.4188475896285,2447.1904967722035,2456.0591944966213,731879
2022-11-30,2516.729248046875,2524.7598531577855,2488.666727874467,2499.1239227091583,1379225
2022-12-01,2534.290771484375,2545.056919245971,2494.402959944999,2519.4651541079224,782249
2022-12-02,2488.9755859375,2528.289874723038,2482.401192878152,2528.289874723038,526214
2022-12-05,2495.329345703125,2499.962337592992,2458.2654105841902,2479.7537543858803,397713
2022-12-06,2469.870361328125,2492.991156575629,2451.5590103550476,2490.343732338557,339117
2022-12-07,2435.23291015625,2472.6939151386296,2427.6877089744357,2464.79581028371,340800
2022-12-08,2434.04150390625,2452.220567631681,2422.6135004315524,2426.805254962852,190468
