Price,Close,High,Low,Open,Volume
Ticker,IOC.NS,IOC.NS,IOC.NS,IOC.NS,IOC.NS
Date,,,,,
2021-06-24,54.833988189697266,55.891794613299126,54.63718345914483,55.596595963300466,11987605
2021-06-25,54.809391021728516,55.3014001077894,54.71099145673802,54.85859643477796,7819713
2021-06-28,54.53878402709961,55.079987183820975,54.46498436444033,55.05538729626788,9776194
2021-06-29,53.21036911010742,55.05538888251443,53.038169892274404,54.538785598461864,22785070
2021-06-30,53.08737564086914,54.07138254314652,52.93977066413964,53.259574878073735,17106526
2021-07-01,52.915164947509766,53.60397308160331,52.816765394225975,53.08736979630991,13216218
2021-07-02,53.35798263549805,53.997585463531856,53.01357851399319,53.01357851399319,17907844
2021-07-05,53.53017807006836,53.849982276595064,53.3579788368523,53.849982276595064,9305578
2021-07-06,53.333370208740234,53.82537925037352,53.23497065263505,53.4809751734517,9301320
2021-07-07,53.11197280883789,53.33337181674977,52.718368941996246,52.964367839676115,11177004
2021-07-08,52.915164947509766,53.67777274656615,52.816765394225975,53.11196968463086,14297863
2021-07-09,52.79216384887695,52.93976317416982,52.423159905091445,52.91516328662101,10924398
2021-07-12,52.742977142333984,53.284180433059504,52.57077225627037,52.816776823266366,9438729
2021-07-13,53.03817367553711,53.18577301563666,52.57076450411403,52.81676903483386,11227437
2021-07-14,52.69377136230469,53.21037470063397,52.472366714132654,52.91517037992263,9119790
2021-07-15,52.30016326904297,52.76756678806232,52.22635797188948,52.644567343729236,11451739
2021-07-16,52.201759338378906,52.841367725399614,51.881960775422336,52.17715944892071,11793582
2021-07-19,52.127960205078125,53.08737279545719,51.70975644944228,52.0295606462353,17532862
2021-07-20,51.95576095581055,52.54616393917938,51.43915201098976,52.2017598528168,19243816
2021-07-22,52.49696350097656,52.644568467881804,51.758955558111644,52.39856394340891,16258848
2021-07-23,52.15256118774414,52.74296981428189,51.88196239525546,52.496965281465506,10996716
2021-07-26,51.48835754394531,52.275570993993796,51.41455786659671,52.152565901191664,10937572
2021-07-27,51.143951416015625,51.83275393234786,50.7995473425727,51.53755526701417,11591373
2021-07-28,51.16856002807617,51.537564053205195,50.72575069347767,51.16856002807617,13733836
2021-07-29,51.11934280395508,51.414547081982484,50.77494438190194,51.29154764553493,15139800
2021-07-30,50.75034713745117,52.30016844211074,50.62734768095208,51.29155600715558,39367890
2021-08-02,51.90656280517578,52.07876203848356,50.996349966029754,51.41455373461695,19968907
2021-08-03,52.22636413574219,52.39856900868608,51.808160345098884,52.152564460432366,15159726
2021-08-04,51.80815887451172,52.89057097332752,51.61135974593838,52.39856752134003,17376739
2021-08-05,51.88302230834961,52.30726942574104,51.18426033432152,52.15753145306667,20246398
2021-08-06,52.85630416870117,53.030997553669685,51.80816099465244,51.8830328521651,13803814
2021-08-09,52.10763168334961,53.13081948327901,51.883033244873936,53.006042573014746,12460222
2021-08-10,51.03453063964844,52.357188671867576,50.85984297376619,52.357188671867576,12318604
2021-08-11,52.23240661621094,52.382144614780124,51.05948656836857,51.30904609137014,16287054
2021-08-12,51.9578971862793,52.65665927794991,51.78320380740136,52.2324063772123,13442644
2021-08-13,52.23240661621094,52.407099995888224,51.78320404434459,51.90798666180568,10050325
2021-08-16,53.505157470703125,53.62993438456973,52.057722422166506,52.28232657904739,32819128
2021-08-17,52.75647735595703,54.029218839274705,52.25736405675955,53.55506091944109,25693791
2021-08-18,53.00603485107422,53.15576712157828,52.25736207471396,53.10585636474359,18888795
2021-08-20,51.65842056274414,52.65665281575597,51.40886107151122,52.63169743782466,15736258
2021-08-23,51.40886688232422,52.357188486663496,51.00957507837098,52.357188486663496,10432123
2021-08-24,52.85630416870117,53.006042171805724,51.73329484906055,51.85807175838036,17847588
2021-08-25,52.956119537353516,53.38037240354176,52.60673851997033,53.15576828096682,11312487
2021-08-26,52.706565856933594,52.93116426805375,52.25736332277316,52.856298131013695,11929699
2021-08-27,52.881256103515625,53.13081561780855,52.55683044851094,52.78143458256661,8356207
2021-08-30,53.580020904541016,54.00426810211517,52.95612494297394,53.1058629439488,19240269
2021-08-31,55.32691955566406,55.55151796239547,53.60496987778992,53.904440132018465,33485407
